Brand,Phone,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
alcatel409,OT-668,True,False,2012.0,"August. Released 2012, August",76.0,92.5,46.0,17.2,1.77,23.2,128.0,160.0,,116.0,,
alcatel409,OT-690,False,False,2011.0,Q2,,112.0,47.6,12.8,2.0,23.6,176.0,220.0,,141.0,,
alcatel409,OT-706,True,False,2010.0,,80.0,96.2,53.0,14.1,2.4,35.0,240.0,320.0,4:3,167.0,,
alcatel409,OT-708 One Touch MINI,True,False,2009.0,June. Released 2009,82.0,96.0,52.4,14.6,2.4,35.5,,,,,,
alcatel409,OT-710,True,True,2010.0,"February. Released 2010, August",85.0,103.0,58.6,12.9,2.83,41.1,240.0,320.0,4:3,141.0,,
alcatel409,OT-720,True,False,2012.0,"April. Released 2012, April",93.0,104.0,58.0,12.0,2.8,40.2,240.0,320.0,4:3,143.0,,
alcatel409,OT-799 Play,True,True,2011.0,"February. Released 2011, Q3",100.6,111.0,58.2,14.0,2.4,27.6,320.0,240.0,4:3,167.0,,
alcatel409,OT-800 One Touch CHROME,True,True,2009.0,"August. Released 2009, August",102.0,111.0,58.2,13.9,2.2,23.2,,,,,,
alcatel409,OT-800 One Touch Tribe,True,True,2009.0,"June. Released 2009, July",103.0,111.0,58.2,13.9,2.2,23.2,,,,,,
alcatel409,OT-802 Wave,True,True,2009.0,December,103.0,111.0,58.2,13.9,2.4,27.6,320.0,240.0,4:3,167.0,,
alcatel409,OT-803,True,True,2011.0,"February. Released 2011, Q3",102.5,115.0,61.1,12.9,2.4,25.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-806,True,True,2010.0,"February. Released 2010, September",105.0,118.5,59.0,12.2,2.8,34.7,320.0,240.0,4:3,143.0,,
alcatel409,OT-807,True,True,2011.0,"February. Released 2011, Q3",105.0,118.5,59.0,12.2,2.8,34.7,320.0,240.0,4:3,143.0,,
alcatel409,OT-808,True,True,2010.0,"February. Released 2010, February",113.0,70.6,70.6,20.7,2.4,35.8,128.0,36.0,,,,
alcatel409,OT-810,True,False,2011.0,October,93.8,70.0,70.0,16.8,2.4,36.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-810D,True,True,2011.0,,93.8,70.0,70.0,16.8,2.4,36.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-813D,True,True,2011.0,"May. Released 2011, Q2",101.0,115.0,61.1,12.9,2.4,25.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-813F,True,True,2011.0,,102.5,115.0,61.1,12.9,2.4,25.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-818,True,True,2011.0,"Q1. Released 2011, Q2",100.5,110.5,53.4,12.3,3.2,49.4,240.0,400.0,5:3,146.0,,
alcatel409,OT-819 Soul,True,True,2012.0,,103.0,115.0,61.0,13.0,2.4,25.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-838,True,True,2012.0,"April. Released 2012, June",101.0,115.0,61.0,12.5,2.4,25.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-870,False,False,2012.0,"March. Released 2012, March",126.8,106.0,58.0,12.3,2.0,20.1,320.0,240.0,4:3,200.0,,
alcatel409,OT-880 One Touch XTRA,True,True,2010.0,"February. Released 2010, March",118.0,106.0,57.0,16.5,2.4,29.5,320.0,240.0,4:3,167.0,,
alcatel409,OT-888,True,True,2011.0,"Q2. Released 2011, Q2",146.0,114.0,56.2,14.9,3.2,45.5,240.0,400.0,5:3,146.0,,
alcatel409,OT-890,True,True,2011.0,"February. Released 2011, May",100.7,110.0,58.0,12.6,2.8,38.1,320.0,240.0,4:3,143.0,Android 2.1 ,
alcatel409,OT-890D,True,True,2011.0,"May. Released 2011, Q2",100.7,110.0,58.0,12.6,2.8,38.1,320.0,240.0,4:3,143.0,Android 2.2 ,
alcatel409,OT-891 Soul,False,False,2011.0,"February. Released 2011, Q3",100.0,105.0,58.0,12.6,2.8,39.9,320.0,240.0,4:3,143.0,Android 2.1 ,
alcatel409,OT-900,False,False,2011.0,"February. Released 2011, March",,112.0,61.5,12.9,2.4,25.9,320.0,240.0,4:3,167.0,,
alcatel409,OT-902,False,False,2012.0,"June. Released 2012, June",103.2,115.0,61.0,10.4,2.4,25.4,320.0,240.0,4:3,167.0,,
alcatel409,OT-903,False,False,2012.0,"August. Released 2012, August",114.0,110.0,57.6,12.5,2.8,38.3,240.0,320.0,4:3,143.0,Android 2.3 ,
alcatel409,OT-905,False,False,2011.0,"February. Released 2011, May",96.4,109.8,58.0,12.4,2.8,38.1,240.0,320.0,4:3,143.0,,
alcatel409,OT-906,False,False,2011.0,"July. Released 2011, July",103.0,109.3,57.0,14.0,2.8,39.0,240.0,320.0,4:3,143.0,Android 2.2 ,
alcatel409,OT-908,False,False,2011.0,"February. Released 2011, June",120.0,110.0,57.4,12.4,2.8,38.5,240.0,320.0,4:3,143.0,Android 2.2 ,
alcatel409,OT-908F,True,True,2011.0,,120.0,110.0,57.4,12.4,2.8,38.5,240.0,320.0,4:3,143.0,Android 2.2 ,
alcatel409,OT-909 One Touch MAX,False,False,2010.0,"February. Released 2010, August",105.0,110.0,59.0,14.9,2.8,37.4,240.0,320.0,4:3,143.0,,
alcatel409,OT-910,False,False,2011.0,November,,119.0,58.0,12.4,2.8,35.2,240.0,320.0,4:3,143.0,Android 2.3 ,
alcatel409,OT-915,False,False,2012.0,"February. Released 2012, Q2",123.4,119.0,58.0,11.9,2.8,35.2,240.0,320.0,4:3,143.0,Android 2.3 ,
alcatel409,OT-916,False,False,2012.0,"April. Released 2012, April",126.0,117.0,64.8,11.6,2.6,27.6,240.0,320.0,4:3,,Android 2.3 ,
alcatel409,OT-918,False,False,2011.0,"November. Released 2011, November",123.0,112.0,58.6,12.1,3.2,46.5,320.0,480.0,3:2,180.0,Android 2.3.5 ,
alcatel409,OT-918D,False,False,2011.0,"Q3. Released 2011, December",123.0,112.0,58.6,12.1,3.2,46.5,320.0,480.0,3:2,180.0,Android 2.3.5 ,
alcatel409,OT-978,False,False,2012.0,,144.5,127.4,66.1,10.9,4.0,54.1,480.0,800.0,5:3,233.0,Android 2.3 ,
alcatel409,OT-980,False,False,2010.0,"February. Released 2010, June",152.0,108.0,60.4,15.9,2.8,37.2,240.0,320.0,4:3,143.0,Android 2.1 ,
alcatel409,OT-983,False,False,2012.0,"November. Released 2012, November",136.0,114.5,61.0,12.5,3.5,52.2,320.0,480.0,3:2,165.0,Android 2.3 ,
alcatel409,OT-985,False,False,2012.0,"March. Released 2012, April",136.0,116.0,61.8,12.5,3.5,50.9,320.0,480.0,3:2,165.0,Android 2.3.6 ,
alcatel409,OT-986,False,False,2012.0,"May. Released 2012, August",,130.0,70.0,9.8,4.5,61.3,720.0,1280.0,16:9,326.0,Android 4.0 ,2.0
alcatel409,OT-988 Shockwave,False,False,2012.0,"October. Released 2012, October",155.0,119.9,66.0,13.7,3.5,46.1,320.0,480.0,3:2,165.0,Android 2.3.5 ,
alcatel409,OT-990,False,False,2011.0,"February. Released 2011, August",144.0,116.0,62.2,12.2,3.5,50.6,320.0,480.0,3:2,165.0,Android 2.2 ,
alcatel409,OT-991,False,False,2012.0,"February. Released 2012, Q3",131.3,122.0,68.0,10.8,4.0,57.4,320.0,480.0,3:2,144.0,Android 2.3 ,
alcatel409,OT-992D,False,False,2012.0,,,124.0,64.2,10.7,4.0,57.2,480.0,800.0,5:3,233.0,Android 4.0 ,2.0
alcatel409,OT-993,False,False,2012.0,"August. Released 2012, August",150.0,124.4,63.9,11.4,4.0,57.3,480.0,800.0,5:3,233.0,Android 4.0 ,
alcatel409,OT-995,False,False,2012.0,"February. Released 2012, February",124.0,128.0,68.0,9.8,4.3,60.5,480.0,800.0,5:3,217.0,Android 2.3 ,
alcatel409,OT-997,False,False,2012.0,"August. Released 2012, September",143.0,129.8,68.0,11.0,4.3,59.6,480.0,800.0,5:3,217.0,Android 4.0 ,2.0
alcatel409,OT-997D,False,False,2012.0,"July. Released 2012, September",143.0,129.8,68.0,11.0,4.3,59.6,480.0,800.0,5:3,217.0,Android 4.0 ,2.0
alcatel409,OT-C507,True,False,2007.0,February,75.0,100.0,45.0,14.5,1.5,16.1,,,,,,
alcatel409,OT-C550,True,False,2006.0,February,85.0,102.5,44.0,15.5,1.8,22.6,,,,,,
alcatel409,OT-C551,True,False,2005.0,Q1,80.0,101.0,48.0,19.0,,,128.0,160.0,,,,
alcatel409,OT-C552,True,False,2005.0,Q3,88.0,100.0,47.5,18.2,,,128.0,160.0,,,,
alcatel409,OT-C555,True,False,2005.0,Q1,80.0,101.0,48.0,18.0,,,,,,,,
alcatel409,OT-C560,True,False,2006.0,February,85.0,102.5,44.0,15.5,1.8,22.6,128.0,160.0,,114.0,,
alcatel409,OT-C630,True,False,2006.0,February,85.0,88.0,45.0,21.0,1.8,25.7,,,,,,
alcatel409,OT-C635,True,False,2006.0,,85.0,88.0,45.0,21.0,1.8,25.7,,,,,,
alcatel409,OT-C651,True,False,2005.0,Q1,92.0,90.0,48.0,24.0,,,96.0,26.0,,,,
alcatel409,OT-C652,True,False,2005.0,Q1,90.0,90.0,45.0,23.0,,,128.0,128.0,,,,
alcatel409,OT-C656,True,False,2005.0,Q1,83.0,89.0,48.0,24.0,,,128.0,128.0,,,,
alcatel409,OT-C700A,True,False,2007.0,,83.0,89.0,45.7,22.0,1.8,25.1,128.0,160.0,,114.0,,
alcatel409,OT-C701,True,False,2007.0,February,83.0,89.0,45.7,22.0,1.8,25.1,,,,,,
alcatel409,OT-C707,True,False,2007.0,February,83.0,89.0,45.7,22.5,1.8,25.1,,,,,,
alcatel409,OT-C717,True,False,2007.0,February,85.0,91.7,45.0,20.8,1.8,24.7,,,,,,
alcatel409,OT-C750,True,False,2005.0,Q3,85.0,102.0,47.5,19.8,,,,,,,,
alcatel409,OT-C825,True,False,2007.0,February,99.0,96.0,50.0,18.0,,,,,,,,
alcatel409,OT-E100,False,False,2006.0,February,76.0,96.0,42.5,19.0,,,,,,,,
alcatel409,OT-E101,False,False,2007.0,February,69.0,98.0,42.5,18.5,1.3,12.1,96.0,64.0,3:2,89.0,,
alcatel409,OT-E105,False,False,2006.0,February,76.0,96.0,42.5,19.0,,,,,,,,
alcatel409,OT-E157,False,False,2005.0,Q1,76.0,96.0,42.0,20.0,,,,,,,,
alcatel409,OT-E158,False,False,2005.0,Q1,78.0,97.0,43.0,19.0,,,102.0,80.0,,,,
alcatel409,OT-E159,False,False,2005.0,Q1,77.0,83.0,43.0,22.0,,,102.0,80.0,,,,
alcatel409,OT-E160,False,False,2005.0,Q3,77.0,83.0,43.0,22.0,,,,,,,,
alcatel409,OT-E201,False,False,2007.0,February,69.0,98.0,42.5,18.5,,,96.0,76.0,,,,
alcatel409,OT-E205,False,False,2006.0,October,80.0,96.0,42.5,19.0,,,102.0,80.0,,,,
alcatel409,OT-E207,False,False,2007.0,,69.0,98.0,42.5,18.5,,,96.0,76.0,,,,
alcatel409,OT-E220,False,False,2007.0,February,81.0,86.0,44.3,22.5,,,,,,,,
alcatel409,OT-E221,False,False,2007.0,February,70.0,87.5,44.0,21.0,1.5,18.9,,,,,,
alcatel409,OT-E225,False,False,2007.0,February,81.0,86.0,44.5,22.5,,,,,,,,
alcatel409,OT-E227,False,False,2007.0,February,70.0,87.0,45.0,21.0,1.5,18.5,,,,,,
alcatel409,OT-E230,False,False,2007.0,February,83.0,84.6,45.0,23.4,1.3,13.9,,,,,,
alcatel409,OT-E252,False,False,2005.0,Q1,76.0,97.0,43.0,19.0,,,102.0,80.0,,,,
alcatel409,OT-E256,False,False,2005.0,Q1,75.0,83.0,43.0,22.0,,,102.0,80.0,,,,
alcatel409,OT-E257,False,False,2005.0,Q3,77.0,83.0,43.0,22.0,,,,,,,,
alcatel409,OT-E259,False,False,2005.0,Q1,75.0,83.0,43.0,22.0,,,102.0,80.0,,,,
alcatel409,OT-E260,False,False,2006.0,Q1,90.0,87.0,45.0,25.5,,,102.0,80.0,,86.0,,
alcatel409,OT-E265,False,False,2006.0,February,90.0,87.0,46.0,23.6,,,,,,,,
alcatel409,OT-E801,False,False,2006.0,February,76.0,96.5,45.0,17.5,,,,,,,,
alcatel409,OT-E805,False,False,2007.0,February,80.0,97.0,45.0,17.3,,,,,,,,
alcatel409,OT-I650 PRO,True,False,2008.0,"February. Released 2008, August",75.0,102.0,45.0,15.9,1.8,22.2,128.0,160.0,,114.0,,
alcatel409,OT-I650 SPORT,True,False,2008.0,"February. Released 2008, August",75.0,102.0,45.0,15.9,1.8,22.2,128.0,160.0,,114.0,,
alcatel409,OT-S107,False,False,2008.0,February,69.0,98.0,42.5,18.5,1.3,12.1,96.0,64.0,3:2,89.0,,
alcatel409,OT-S120,False,False,2008.0,"February. Released 2008, April",,98.0,44.0,12.3,1.3,11.7,96.0,64.0,3:2,89.0,,
alcatel409,OT-S121,False,False,2009.0,June. Released 2009,60.0,98.0,44.0,12.5,1.3,11.6,98.0,64.0,3:2,90.0,,
alcatel409,OT-S210,False,False,2008.0,"February. Released 2008, April",70.0,98.0,44.0,12.3,1.5,16.8,,,,,,
alcatel409,OT-S211,False,False,2008.0,,60.0,98.0,44.0,12.5,1.5,16.8,128.0,128.0,1:1,121.0,,
alcatel409,OT-S215A,True,False,2008.0,,70.0,98.0,43.6,13.8,1.8,23.9,128.0,160.0,,114.0,,
alcatel409,OT-S218,True,False,2008.0,"February. Released 2008, July",70.0,98.0,43.6,13.8,1.8,23.9,,,,,,
alcatel409,OT-S319,True,False,2008.0,"February. Released 2008, July",90.0,90.5,44.5,18.0,1.8,25.3,128.0,160.0,,114.0,,
alcatel409,OT-S320,True,False,2008.0,,90.0,90.5,44.5,18.0,1.8,25.3,128.0,160.0,,114.0,,
alcatel409,OT-S520,True,False,2008.0,"February. Released 2009, June",69.0,103.0,44.9,10.9,1.8,22.0,,,,,,
alcatel409,OT-S521A,True,False,2008.0,,83.0,103.5,44.9,10.9,1.8,21.9,128.0,160.0,,114.0,,
alcatel409,OT-S621,True,False,2008.0,"February. Released 2008, July",69.0,103.5,44.9,10.9,1.8,21.9,128.0,160.0,,114.0,,
alcatel409,OT-S626A,True,False,2008.0,,83.0,103.5,44.9,10.9,1.8,21.9,128.0,160.0,,114.0,,
alcatel409,OT-S850,True,False,2005.0,Q2,108.0,87.0,42.0,19.6,,,,,,,,
alcatel409,OT-S853,True,True,2005.0,Q1,93.0,103.0,47.0,20.0,,,,,,,,
alcatel409,OT-S920,False,False,2008.0,February,90.0,105.0,45.5,15.5,1.9,23.8,176.0,220.0,,148.0,,
alcatel409,OT-V212,False,False,2008.0,"February. Released 2008, August",,98.0,44.0,12.3,1.5,16.8,,,,,,
alcatel409,OT-V270,False,False,2008.0,"January. Released 2008, February",70.0,87.5,45.0,21.5,1.5,18.4,,,,,,
alcatel409,OT-V570,True,False,2008.0,,78.0,90.0,45.0,17.3,1.8,25.2,128.0,160.0,,114.0,,
alcatel409,OT-V607A,True,False,2008.0,"February. Released 2008, June",83.0,92.0,45.6,22.9,1.8,24.3,128.0,160.0,,114.0,,
alcatel409,OT-V670,True,False,2008.0,"February. Released 2008, June",83.0,89.0,45.7,22.0,1.8,25.1,,,,,,
alcatel409,OT-V770,True,False,2008.0,"January. Released 2008, May",75.0,104.0,52.0,10.0,1.9,21.0,176.0,220.0,,148.0,,
alcatel409,One Touch Evo 7,False,False,2013.0,"January. Released 2013, January",390.0,191.0,127.0,11.0,7.0,56.8,600.0,1024.0,16:9,170.0,Android 4.0 ,
alcatel409,One Touch Evo 7 HD,False,False,2013.0,"January. Released 2013, January",350.0,197.0,120.0,10.0,7.0,60.1,800.0,1280.0,16:10,216.0,Android 4.1 ,2.0
alcatel409,One Touch Evo 8HD,False,False,2013.0,"September. Released 2014, Q2",415.0,222.0,152.5,9.0,8.0,58.5,768.0,1024.0,4:3,160.0,Android 4.2 ,2.0
alcatel409,One Touch Fire,False,False,2013.0,"February. Released 2013, July",108.0,115.0,62.3,12.2,3.5,50.9,320.0,480.0,3:2,165.0,Firefox OS 1.0,
alcatel409,One Touch Idol,False,False,2013.0,"January. Released 2013, May",109.0,133.0,67.5,7.9,4.66,66.7,540.0,960.0,16:9,236.0,Android 4.1 ,2.0
alcatel409,One Touch Idol Ultra,False,False,2013.0,"January. Released 2013, April",115.0,134.4,68.5,6.5,4.65,64.7,720.0,1280.0,16:9,316.0,Android 4.1 ,2.0
alcatel409,One Touch M'Pop,False,False,2013.0,"January. Released 2013, May",136.5,121.5,64.0,11.8,4.0,58.6,480.0,800.0,5:3,233.0,Android 4.1 ,
alcatel409,One Touch Pixi,False,False,2013.0,"August. Released 2013, August",118.0,115.0,62.3,12.2,3.5,50.9,320.0,480.0,3:2,165.0,Android 2.3 ,
alcatel409,One Touch S'Pop,False,False,2013.0,"January. Released 2013, February",122.0,115.0,61.2,12.2,3.5,51.8,320.0,480.0,3:2,165.0,Android 4.1 ,
alcatel409,One Touch Scribe Easy,False,False,2013.0,"February. Released 2013, May",163.0,143.0,78.4,9.8,5.0,63.5,480.0,800.0,5:3,187.0,Android 4.1.2 ,2.0
alcatel409,One Touch Scribe HD,False,False,2013.0,"January. Released 2013, October",135.0,144.0,75.0,8.5,5.0,63.8,720.0,1280.0,16:9,294.0,Android 4.1 ,4.0
alcatel409,One Touch Scribe HD-LTE,False,False,2013.0,"January. Released 2013, October",135.0,144.0,75.0,8.7,5.0,63.8,720.0,1280.0,16:9,294.0,Android 4.1 ,4.0
alcatel409,One Touch Scribe X,False,False,2013.0,"January. Released 2013, March",,144.0,75.0,8.5,5.0,63.8,1080.0,1920.0,16:9,441.0,Android 4.1 ,4.0
alcatel409,One Touch Snap,False,False,2013.0,"February. Released 2013, June",,130.3,67.0,9.0,4.5,63.9,540.0,960.0,16:9,245.0,Android 4.2 ,4.0
alcatel409,One Touch Snap LTE,False,False,2013.0,"February. Released 2013, July",,134.0,69.6,10.9,4.65,63.9,480.0,854.0,16:9,211.0,Android 4.1 ,2.0
alcatel409,One Touch Star,False,False,2013.0,"February. Released 2013, March",,117.9,60.8,9.7,4.0,63.5,480.0,800.0,5:3,233.0,Android 4.1 ,2.0
alcatel409,One Touch T'Pop,False,False,2013.0,"January. Released 2013, February",118.0,115.0,62.3,12.2,3.5,50.9,320.0,480.0,3:2,165.0,Android 2.3 ,
alcatel409,One Touch T10,False,False,2013.0,"Q2. Released 2013, Q2",340.0,192.0,117.6,11.3,7.0,61.8,480.0,800.0,5:3,133.0,Android 4.0.3 ,
alcatel409,One Touch Tab 7,False,False,2013.0,"January. Released 2013, May",350.0,192.8,121.0,9.5,7.0,59.1,600.0,1024.0,16:9,170.0,Android 4.1 ,
alcatel409,One Touch Tab 7 HD,False,False,2013.0,"January. Released 2013, May",350.0,191.0,125.0,9.1,7.0,59.5,800.0,1280.0,16:10,216.0,Android 4.1 ,2.0
alcatel409,One Touch Tab 8 HD,False,False,2013.0,"January. Released 2013, June",400.0,202.0,154.0,9.5,8.0,63.7,768.0,1024.0,4:3,160.0,Android 4.1 ,2.0
alcatel409,One Touch X'Pop,False,False,2013.0,"January. Released 2013, May",139.0,131.0,68.0,10.9,4.5,62.7,540.0,960.0,16:9,245.0,Android 4.1 ,2.0
alcatel409,Orange Klif,True,True,2015.0,"March. Released 2015, May",,112.2,62.0,11.9,3.5,52.4,320.0,480.0,3:2,165.0,Firefox 2.0,2.0
alcatel409,Pixi 2,False,False,2014.0,"May. Released 2014, May",100.0,112.5,62.0,12.0,3.5,52.3,320.0,480.0,3:2,165.0,Android 4.2 ,2.0
alcatel409,Pixi 3 (10),False,False,2015.0,"September. Released 2015, Q4",,255.5,155.0,9.5,10.1,74.7,800.0,1280.0,16:10,149.0,Android 5.0 ,4.0
alcatel409,Pixi 3 (3.5),False,False,2015.0,"January. Released 2015, February",100.0,112.2,62.0,11.9,3.5,52.4,320.0,480.0,3:2,165.0,Android 4.4.2 ,2.0
alcatel409,Pixi 3 (3.5) Firefox,False,False,2015.0,"January. Released 2015, May",98.0,112.2,62.0,11.9,3.5,52.4,320.0,480.0,3:2,165.0,Firefox 2.0,2.0
alcatel409,Pixi 3 (4),False,False,2015.0,"January. Released 2015, March",110.0,121.3,64.2,11.6,4.0,58.5,480.0,800.0,5:3,233.0,Android 4.2.2 ,2.0
alcatel409,Pixi 3 (4.5),False,False,2015.0,"January. Released 2015, May",125.0,132.2,65.1,10.0,4.5,64.8,480.0,854.0,16:9,218.0,Android 4.4.2 ,2.0
alcatel409,Pixi 3 (5),False,False,2015.0,"January. Released 2015, August",,141.0,71.5,10.0,5.0,68.3,480.0,854.0,16:9,196.0,Android 4.4.2 ,2.0
alcatel409,Pixi 3 (5.5),False,False,2015.0,"March. Released 2015, October",,,,,,,540.0,960.0,16:9,200.0,Android 5.0 ,4.0
alcatel409,Pixi 3 (5.5) LTE,False,False,2015.0,"March. Released 2015, October",,,,,,,720.0,1280.0,16:9,267.0,Android 5.0 ,4.0
alcatel409,Pixi 3 (7),False,False,2015.0,"March. Released 2015, June",260.0,189.0,111.0,9.1,7.0,65.7,600.0,1024.0,16:9,170.0,Android 4.4.2 ,4.0
alcatel409,Pixi 3 (7) 3G,True,True,2015.0,"March. Released 2015, May",260.0,189.0,111.0,9.1,7.0,65.7,600.0,1024.0,16:9,170.0,Android 4.4.2 ,2.0
alcatel409,Pixi 3 (7) LTE,True,True,2015.0,"March. Released 2015, August",260.0,191.0,109.0,9.2,7.0,66.2,600.0,1024.0,16:9,170.0,Android 5.0 ,4.0
alcatel409,Pixi 3 (8) 3G,True,True,2015.0,"March. Released 2014, August",335.0,209.0,124.0,9.2,8.0,71.6,800.0,1280.0,16:10,189.0,Android 4.4.2 ,2.0
alcatel409,Pixi 3 (8) LTE,False,False,2016.0,February,,209.0,124.9,8.3,8.0,71.1,800.0,1280.0,16:10,189.0,Microsoft Windows 10,4.0
alcatel409,Pixi 4 (3.5),False,False,2016.0,"January. Released 2016, Q3",,116.0,62.0,10.0,3.5,50.7,320.0,480.0,3:2,165.0,Android 5.1 ,2.0
alcatel409,Pixi 4 (4),False,False,2016.0,"January. Released 2016, Q3",,121.3,64.4,9.7,4.0,58.3,480.0,800.0,5:3,233.0,Android 6.0 ,4.0
alcatel409,Pixi 4 (5),False,False,2016.0,"June. Released 2016, June",148.0,140.7,72.7,9.5,5.0,67.3,480.0,854.0,16:9,196.0,Android 6.0 ,4.0
alcatel409,Pixi 4 (6),False,False,2016.0,"January. Released 2016, June",,165.0,83.8,8.3,6.0,71.8,720.0,1280.0,16:9,245.0,Android 5.1 ,4.0
alcatel409,Pixi 4 (6) 3G,False,False,2016.0,"June. Released 2016, June",179.0,168.5,86.4,8.0,6.0,68.2,540.0,960.0,16:9,184.0,Android 5.1 ,4.0
alcatel409,Pixi 4 (7),False,False,2016.0,"January. Released 2016, Q3",,189.2,107.6,9.2,7.0,67.7,600.0,1024.0,16:9,170.0,Android 6.0 ,4.0
alcatel409,Pixi 4 Plus Power,True,True,2016.0,"September. Released 2016, October",202.0,152.0,78.3,9.9,5.5,70.1,720.0,1280.0,16:9,267.0,Android 6.0 ,4.0
alcatel409,Pixi 7,False,False,2014.0,"February. Released 2014, July",285.0,,,,,,540.0,960.0,16:9,157.0,Android 4.4.2 ,2.0
alcatel409,Pixi 8,False,False,2014.0,"June. Released 2014, July",325.0,209.0,124.5,9.0,8.0,71.3,800.0,1280.0,16:10,189.0,Android 4.4.2 ,
alcatel409,Pixi First,False,False,2015.0,"September. Released 2015, Q4",,122.1,64.4,9.7,4.0,57.9,480.0,800.0,5:3,233.0,Android 4.4.2 ,4.0
alcatel409,Pop 10,False,False,2015.0,"January. Released 2015, April",380.0,245.2,146.4,7.9,9.6,74.4,800.0,1280.0,16:10,157.0,Android 5.0.1 ,4.0
alcatel409,Pop 2 (4),False,False,2014.0,"September. Released 2015, May",125.0,121.5,64.4,12.4,4.0,58.2,480.0,800.0,5:3,233.0,Android 5.0 ,4.0
alcatel409,Pop 2 (4.5),False,False,2014.0,"September. Released 2014, December",147.0,132.5,65.4,10.0,4.5,64.4,480.0,854.0,16:9,218.0,Android 4.4.2 ,4.0
alcatel409,Pop 2 (4.5) Dual SIM,False,False,2014.0,"September. Released 2014, December",147.0,132.5,65.4,9.9,4.5,64.4,480.0,854.0,16:9,218.0,Android 4.4 ,4.0
alcatel409,Pop 2 (5),False,False,2014.0,"September. Released 2015, May",170.0,141.0,71.5,9.7,5.0,68.3,480.0,854.0,16:9,196.0,Android 5.0 ,4.0
alcatel409,Pop 2 (5) Premium,False,False,2014.0,"September. Released 2015, May",151.0,141.0,71.5,8.9,5.0,68.4,720.0,1280.0,16:9,294.0,Android 5.0 ,4.0
alcatel409,Pop 3 (5),False,False,2015.0,"Q4. Released 2015, Q4",167.0,141.0,71.5,9.9,5.0,68.3,480.0,854.0,16:9,196.0,Android 5.1 ,4.0
alcatel409,Pop 3 (5.5),False,False,2016.0,"February. Released 2016, April",174.0,151.9,77.8,9.5,5.5,70.6,720.0,1280.0,16:9,267.0,Android 5.1 ,4.0
alcatel409,Pop 4,False,False,2016.0,"February. Released 2016, Q3",,140.7,71.4,8.0,5.0,68.6,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
alcatel409,Pop 4+,False,False,2016.0,"February. Released 2016, Q3",,151.0,77.0,8.0,5.5,71.7,720.0,1280.0,16:9,267.0,Android 6.0 ,4.0
alcatel409,Pop 4S,False,False,2016.0,"February. Released 2016, Q3",,152.0,77.0,7.9,5.5,71.3,1080.0,1920.0,16:9,401.0,Android 6.0 ,8.0
alcatel409,Pop 7,False,False,2014.0,"January. Released 2014, Q2",285.0,192.0,113.0,8.9,7.0,63.6,600.0,1024.0,16:9,170.0,Android 4.2 ,2.0
alcatel409,Pop 7 LTE,False,False,2016.0,"April. Released 2016, April",295.1,192.0,110.0,9.4,7.0,65.3,600.0,1024.0,16:9,170.0,Android 6.0.1 ,4.0
alcatel409,Pop 7S,False,False,2014.0,"January. Released 2014, Q2",279.0,192.0,113.0,9.0,7.0,63.6,600.0,1024.0,16:9,170.0,Android 4.4.2 ,4.0
alcatel409,Pop 8,False,False,2014.0,"January. Released 2014, Q2",325.0,209.0,123.0,7.9,8.0,72.2,800.0,1280.0,16:10,189.0,Android 4.2 ,4.0
alcatel409,Pop 8S,False,False,2014.0,"September. Released 2014, December",327.0,209.0,128.0,7.2,8.0,69.4,800.0,1280.0,16:10,189.0,Android 4.4.2 ,4.0
alcatel409,Pop Astro,False,False,2015.0,"April. Released 2015, April",144.9,133.6,65.3,9.9,4.5,64.0,540.0,960.0,16:9,245.0,Android 4.4.2 ,4.0
alcatel409,Pop C1,False,False,2013.0,"September. Released 2014, March",100.0,112.5,62.0,12.0,3.5,52.3,320.0,480.0,3:2,165.0,Android 4.2 ,2.0
alcatel409,Pop C2,False,False,2014.0,"July. Released 2014, July",116.0,122.0,64.4,12.0,4.0,58.0,480.0,800.0,5:3,233.0,Android 4.2 ,2.0
alcatel409,Pop C3,False,False,2013.0,"September. Released 2014, March",110.0,122.0,64.4,12.0,4.0,58.0,480.0,800.0,5:3,233.0,Android 4.2 ,2.0
alcatel409,Pop C5,False,False,2013.0,"September. Released 2013, December",157.0,131.5,67.9,11.5,4.5,62.5,480.0,854.0,16:9,218.0,Android 4.2 ,2.0
alcatel409,Pop C7,False,False,2013.0,"September. Released 2014, April",162.0,141.0,71.8,9.9,5.0,68.0,480.0,854.0,16:9,196.0,Android 4.2 ,4.0
alcatel409,Pop C9,False,False,2014.0,"January. Released 2014, June",189.0,151.0,77.5,9.5,5.5,71.3,540.0,960.0,16:9,200.0,Android 4.2 ,4.0
