Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Samsung1383,U360 Gusto,True,True,False,False,False,False,2010,"August. Released 2010, August",93.0,101,47,14,2.0,26.5,96,96,None,None,None,None
Samsung1383,U380 Brightside,True,True,False,False,False,False,2012,"February. Released 2012, March",122.0,111,60,14,3.1,44.7,240,320,4:3,129,None,None
Samsung1383,U450 DoubleTake,True,True,False,False,False,False,2009,"July. Released 2009, July",100.0,108,53,17,2.1,24.2,176,220,None,134,None,None
Samsung1383,U450 Intensity,True,False,False,False,False,False,2009,"July. Released 2009, September",100.0,108,53,17,2.1,24.2,176,220,None,134,None,None
Samsung1383,U460 Intensity II,True,True,False,False,False,False,2010,"July. Released 2010, July",116.0,124,73,17.9,2.2,16.6,240,320,4:3,182,None,None
Samsung1383,U485 Intensity III,True,True,False,False,False,False,2012,"July. Released 2012, July",115.0,112,54,14.5,2.4,29.5,240,320,4:3,167,None,None
Samsung1383,U600,True,False,False,False,True,True,2007,"February. Released 2007, April",81.0,103.5,49.3,10.9,None,None,240,320,4:3,182,None,None
Samsung1383,U700,True,True,False,False,False,False,2007,February,86.0,102.5,50,12.1,2.2,29.2,240,320,4:3,182,None,None
Samsung1383,U750 Zeal,True,True,False,False,False,False,2010,"November. Released 2010, November",123.0,101.9,51.8,17.1,2.6,39.7,128,128,None,None,None,None
Samsung1383,U800 Soul b,True,True,False,False,False,False,2008,"May. Released 2008, July",90.4,111,46,9.9,2.0,24.3,240,320,4:3,200,None,None
Samsung1383,U810 Renown,True,True,False,False,True,True,2008,"November. Released 2008, November",115.0,98.3,49.5,17.5,2.2,30.8,96,96,None,None,None,None
Samsung1383,U900 Soul,True,True,False,False,False,False,2008,"February. Released 2008, April",112.0,None,None,None,2.2,28.6,None,None,None,None,None,None
Samsung1383,U960 Rogue,True,True,False,False,False,False,2009,"April. Released 2009, August",140.0,109,55,17,3.1,45.6,None,None,None,None,None,None
Samsung1383,V100,True,False,False,False,True,False,2002,None,97.0,88,48,23,None,None,96,64,None,None,None,None
Samsung1383,V200,True,False,False,False,True,False,2003,Q1,96.0,91,47,23,None,None,None,None,None,None,None,None
Samsung1383,V820L,True,True,False,False,False,False,2008,None,103.0,103,51,18,2.6,39.9,80,64,None,None,None,None
Samsung1383,Vibrant,True,True,False,False,False,False,2010,"June. Released 2010, August",None,122.4,64.5,9.9,4.0,57.7,480,800,5:3,233,Android 2.1 ,None
Samsung1383,Vodafone 360 H1,True,True,False,False,False,False,2009,"September. Released 2009, November",134.0,115.9,58,12.9,3.5,51.9,None,None,None,None,LiMo OS,None
Samsung1383,Vodafone 360 M1,True,True,False,False,False,False,2009,"September. Released 2009, November",111.0,112,55.4,13.4,3.2,47.0,None,None,None,None,Linux-based LiMo R2.0.1,None
Samsung1383,W169 Duos,True,False,False,False,True,True,2010,None,110.0,115.5,48,15.9,2.2,27.5,176,220,None,128,None,None
Samsung1383,W259 Duos,True,False,False,False,True,True,2009,None,120.0,115.5,48,15.9,2.2,27.5,176,220,None,128,None,None
Samsung1383,W299 Duos,True,False,False,False,True,False,2009,None,114.0,113,49,15.9,2.2,27.1,240,320,4:3,182,None,None
Samsung1383,W850,True,True,False,False,False,False,2009,"June. Released 2009, June",None,115.2,58.3,13.1,3.5,51.9,None,None,None,None,None,None
Samsung1383,W880 AMOLED 12M,True,True,False,False,False,False,2009,"September. Released 2009, October",145.0,115.8,56.9,16.3,3.3,47.0,None,None,None,None,None,None
Samsung1383,W960 AMOLED 3D,True,True,False,False,True,True,2010,"April. Released 2010, July",120.6,113.9,53.9,13.9,3.2,47.5,None,None,None,None,None,None
Samsung1383,W9705,True,True,False,False,True,True,2010,"March. Released 2010, July",135.0,100.5,52,22.9,2.4,34.1,None,None,None,None,None,None
Samsung1383,W999,True,True,False,False,False,False,2011,"December. Released 2012, Q1",206.0,111,59,17.8,3.5,53.2,480,800,None,None,Android 2.3 ,2
Samsung1383,Watch Phone,True,False,False,False,True,False,2003,Q4,80.0,38,64,17,None,None,None,None,None,None,Proprietary OS,None
Samsung1383,Wave M S7250,True,True,False,False,False,False,2011,"August. Released 2011, December",121.0,113.8,63.3,12.2,3.65,55.1,None,None,None,None,bada 2.0,None
