Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
HTC287,Desire 526,True,True,True,False,False,False,2015,"July. Released 2015, August",156.0,140,70,9.9,4.7,62.1,540,960,16:9,234,Android 5.1 ,4
HTC287,Desire 526G+ dual sim ,True,True,False,False,False,False,2015,"January. Released 2015, January",154.0,139.8,69.8,9.9,4.7,62.4,540,960,16:9,234,Android 4.4.2 ,4
HTC287,Desire 530,True,True,True,False,False,False,2016,"February. Released 2016, March",140.0,146.9,70.9,8.3,5.0,66.2,720,1280,16:9,294,Android 6.0 ,4
HTC287,Desire 600 dual sim,True,True,False,False,False,False,2013,"May. Released 2013, June",130.0,134.8,67,9.3,4.5,61.8,540,960,16:9,245,Android 4.1.2 ,4
HTC287,Desire 601,True,True,True,False,False,False,2013,"September. Released 2013, October",130.0,134.5,66.7,9.9,4.5,62.2,540,960,16:9,245,Android 4.2.2 ,2
HTC287,Desire 601 dual sim,True,True,False,False,False,False,2013,"November. Released 2013, December",130.0,134.5,66.7,9.9,4.5,62.2,540,960,16:9,245,Android 4.2.2 ,4
HTC287,Desire 610,True,True,True,False,False,False,2014,"February. Released 2014, May",143.5,143.1,70.5,9.6,4.7,60.4,540,960,16:9,234,Android 4.4.2 ,4
HTC287,Desire 612,True,True,True,False,False,False,2014,"October. Released 2014, October",146.0,143.8,70.4,9.4,4.7,60.2,540,960,16:9,234,Android 4.4.2 ,4
HTC287,Desire 616 dual sim,True,True,False,False,False,False,2014,"May. Released 2014, June",150.0,142,71.9,9.2,5.0,67.5,720,1280,16:9,294,Android 4.2.2 ,8
HTC287,Desire 620,True,True,True,False,False,False,2014,"December. Released 2014, December",160.0,150.1,72.7,9.6,5.0,63.2,720,1280,16:9,294,Android 4.4.4 ,4
HTC287,Desire 620G dual sim,True,True,False,False,False,False,2014,"December. Released 2014, December",160.0,150.1,72.7,9.6,5.0,63.2,720,1280,16:9,294,Android 4.4.4 ,8
HTC287,Desire 625,True,True,True,False,True,True,2016,"August. Released 2016, August",140.1,147.3,71.1,8.4,5.0,65.8,720,1280,16:9,294,Android 5.1 ,4
HTC287,Desire 626,True,True,True,False,False,False,2014,"February. Released 2015, March",140.0,146.9,70.9,8.2,5.0,66.2,720,1280,16:9,294,Android 4.4.4 ,4
HTC287,Desire 626 (USA),True,True,True,False,True,True,2015,"July. Released 2015, August",140.0,146.9,70.9,8.2,5.0,66.2,720,1280,16:9,294,Android 5.1 ,4
HTC287,Desire 626G+,True,True,False,False,False,False,2015,"April. Released 2015, April",138.0,146.9,70.9,8.2,5.0,66.2,720,1280,16:9,294,Android 4.4.2 ,8
HTC287,Desire 626s,True,True,True,False,False,False,2015,"July. Released 2015, July",138.9,146.8,70.9,8.1,5.0,66.2,720,1280,16:9,294,Android 5.1.1 ,4
HTC287,Desire 628,True,True,True,False,False,False,2016,"May. Released 2016, June",142.0,146.9,70.9,8.1,5.0,66.2,720,1280,16:9,294,Android 5.1 ,8
HTC287,Desire 630,True,True,True,False,False,False,2016,"February. Released 2016, June",140.0,146.9,70.9,8.3,5.0,66.2,720,1280,16:9,294,Android 6.0 ,4
HTC287,Desire 650,True,True,True,False,False,False,2016,"November. Released 2016, December",140.0,146.9,70.9,8.4,5.0,66.2,720,1280,16:9,294,Android 6.0 ,4
HTC287,Desire 700,True,True,False,False,False,False,2014,"January. Released 2014, January",149.0,145.5,72,10.3,5.0,65.8,540,960,16:9,220,Android 4.1.2 ,4
HTC287,Desire 700 dual sim,True,True,False,False,False,False,2013,"November. Released 2014, January",149.0,145.5,72,10.3,5.0,65.8,540,960,16:9,220,Android 4.1.2 ,4
HTC287,Desire 728 Ultra,True,True,True,False,False,False,2016,August,153.0,157.9,77.8,7.9,5.5,67.9,720,1280,16:9,267,Android 5.1.1 ,8
HTC287,Desire 728 dual sim,True,True,True,False,False,False,2015,"September. Released 2015, November",153.0,157.9,77.8,7.9,5.5,67.9,720,1280,16:9,267,Android 5.1.1 ,8
HTC287,Desire 816,True,True,True,False,False,False,2014,"February. Released 2014, March",165.0,156.6,78.7,7.9,5.5,67.7,720,1280,16:9,267,Android 4.4.2 ,4
HTC287,Desire 816 dual sim,True,True,False,False,False,False,2014,"May. Released 2014, May",165.0,156.6,78.7,7.9,5.5,67.7,720,1280,16:9,267,Android 4.4.2 ,4
HTC287,Desire 816G dual sim,True,True,False,False,False,False,2014,"September. Released 2014, October",158.0,156.6,78.7,8,5.5,67.7,720,1280,16:9,267,Android 4.4.2 ,4
