Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Infinix125,Hot 12 Play,True,True,True,False,False,False,2022,May 23,209.0,171,78,8.9,6.82,83.8,720,1612,20:9,259,Android 11,8
Infinix125,Hot 12 Play NFC,True,True,True,False,False,False,2022,May 23,209.0,171,78,8.9,6.82,82.8,720,1640,None,263,Android 11,8
Infinix125,Hot 12 Pro,True,True,True,False,False,False,2022,August 02,191.0,164.2,75.8,8.4,6.6,84.1,720,1612,20:9,267,Android 12,8
Infinix125,Hot 12i,True,True,True,False,False,False,2022,April 12,190.0,164.8,76.4,8.8,6.6,83.1,720,1612,20:9,267,Android 11,4
Infinix125,Hot 20,True,True,True,False,False,False,2022,October 13,198.0,170.7,77.4,8.3,6.82,83.6,720,1640,None,263,Android 12,8
Infinix125,Hot 20 5G,True,True,True,True,False,False,2022,October 06,204.0,166.3,76.5,8.9,6.58,82.0,1080,2408,20:9,401,Android 12,8
Infinix125,Hot 20 Play,True,True,True,False,False,False,2022,October 13,209.6,171,78,8.9,6.82,82.8,720,1640,None,263,Android 12,8
Infinix125,Hot 20S,True,True,True,False,False,False,2022,October 13,202.0,168.7,76.8,8.5,6.78,84.3,1080,2460,None,396,Android 12,8
Infinix125,Hot 20i,True,True,True,False,False,False,2022,September 28,195.0,164.8,76.4,8.8,6.6,83.1,720,1612,20:9,267,Android 12 or Android 12 ,4
Infinix125,Hot 30,True,True,True,False,False,False,2023,March 31,196.0,168.7,76.6,8.4,6.78,84.5,1080,2460,None,396,Android 13,8
Infinix125,Hot 30 5G,True,True,True,True,False,False,2023,July 14,215.0,168.5,76.5,9.2,6.78,84.7,1080,2460,None,396,Android 13,8
Infinix125,Hot 30 Play NFC,True,True,True,False,False,False,2023,May 22,205.0,170.6,77.5,8.6,6.82,83.5,720,1640,None,263,Android 13,8
Infinix125,Hot 30i,True,True,True,False,False,False,2023,March 31,191.0,164,75.8,8.4,6.56,83.2,720,1612,20:9,269,Android 12,8
Infinix125,Hot 4,True,True,False,False,False,False,2016,July,175.0,152.6,76.2,8.6,5.5,71.7,720,1280,16:9,267,Android 6.0 ,4
Infinix125,Hot 4 Pro,True,True,True,False,False,False,2016,August,175.0,152.6,76.2,8.6,5.5,71.7,720,1280,16:9,267,Android 6.0 ,4
Infinix125,Hot 40,True,True,True,False,False,False,2023,December 05,196.0,168.6,76.6,8.3,6.78,84.5,1080,2460,None,396,Android 13,8
Infinix125,Hot 40 Pro,True,True,True,False,False,False,2023,December 05,199.0,168.6,76.6,8.3,6.78,84.5,1080,2460,None,396,Android 13,8
